trip_id,person_id,number_of_participants,trip_mode,PlanElementIndex,ActivityElement,ActivityType,x,y,departure_time
,5019036.0,,,1,activity,Home,-121.94759270000002,37.2924936,10.394
1646244121.0,5019036.0,1.0,SHARED3FREE,2,leg,,,,
,5019036.0,,,3,activity,work,-122.23307820980352,37.49394981143151,20.805
1646244125.0,5019036.0,1.0,WALK_LRF,4,leg,,,,
,5019036.0,,,5,activity,Home,-121.94759270000002,37.2924936,
,5019038.0,,,1,activity,Home,-121.94759270000002,37.2924936,8.671
1646244713.0,5019038.0,1.0,WALK,2,leg,,,,
,5019038.0,,,3,activity,school,-121.95776830565082,37.28481687353741,18.527
1646244717.0,5019038.0,1.0,WALK,4,leg,,,,
,5019038.0,,,5,activity,Home,-121.94759270000002,37.2924936,
,5026161.0,,,1,activity,Home,-121.95154479999998,37.2789378,10.948
1648581073.0,5026161.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5026161.0,,,3,activity,shopping,-121.94817104910982,37.304018297146165,11.624
1648581077.0,5026161.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5026161.0,,,5,activity,Home,-121.95154479999998,37.2789378,12.947
1648581121.0,5026161.0,1.0,WALK_LRF,6,leg,,,,
,5026161.0,,,7,activity,work,-121.88736767227562,37.33307770632602,22.777
1648581125.0,5026161.0,1.0,WALK_LRF,8,leg,,,,
,5026161.0,,,9,activity,Home,-121.95154479999998,37.2789378,
,5037243.0,,,1,activity,Home,-121.98279709999998,37.2830928,8.543
1652216017.0,5037243.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5037243.0,,,3,activity,work,-121.96768244621506,37.371296539442355,19.196
1652216021.0,5037243.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5037243.0,,,5,activity,Home,-121.98279709999998,37.2830928,
,5037244.0,,,1,activity,Home,-121.98279709999998,37.2830928,7.981
1652216345.0,5037244.0,1.0,WALK_LOC,2,leg,,,,
,5037244.0,,,3,activity,work,-121.93217458611426,37.336931888088536,16.175
1652216349.0,5037244.0,1.0,WALK_LOC,4,leg,,,,
,5037244.0,,,5,activity,Home,-121.98279709999998,37.2830928,
,5045286.0,,,1,activity,Home,-121.9652257,37.2980285,7.953
1654854057.0,5045286.0,1.0,SHARED3FREE,2,leg,,,,
,5045286.0,,,3,activity,school,-121.97243138356332,37.289907699353684,15.926
1654854061.0,5045286.0,1.0,SHARED3FREE,4,leg,,,,
,5045286.0,,,5,activity,Home,-121.9652257,37.2980285,17.164
1654854009.0,5045286.0,1.0,SHARED2FREE,6,leg,,,,
,5045286.0,,,7,activity,othdiscr,-121.92470777562637,37.294197393292905,18.634
1654854013.0,5045286.0,1.0,SHARED2FREE,8,leg,,,,
,5045286.0,,,9,activity,Home,-121.9652257,37.2980285,
,5045289.0,,,1,activity,Home,-121.9652257,37.2980285,8.348
1654855041.0,5045289.0,1.0,SHARED2FREE,2,leg,,,,
,5045289.0,,,3,activity,school,-121.95066945446254,37.29986206959612,16.363
1654855045.0,5045289.0,1.0,SHARED2FREE,4,leg,,,,
,5045289.0,,,5,activity,Home,-121.9652257,37.2980285,
,5045292.0,,,1,activity,Home,-121.9652257,37.2980285,7.114
1654856025.0,5045292.0,1.0,SHARED3FREE,2,leg,,,,
,5045292.0,,,3,activity,escort,-122.02503366720315,37.28908081399514,7.569
1654856026.0,5045292.0,1.0,SHARED3FREE,4,leg,,,,
,5045292.0,,,5,activity,escort,-122.06406847206412,37.29574238759972,8.1
1654856027.0,5045292.0,1.0,SHARED2FREE,6,leg,,,,
,5045292.0,,,7,activity,school,-121.98094736484579,37.30528487321813,15.097
1654856029.0,5045292.0,1.0,SHARED3FREE,8,leg,,,,
,5045292.0,,,9,activity,othdiscr,-122.04035623446616,37.34001572394539,22.886
1654856030.0,5045292.0,1.0,SHARED3FREE,10,leg,,,,
,5045292.0,,,11,activity,Home,-121.9652257,37.2980285,
,5045295.0,,,1,activity,Home,-121.96320015496718,37.29839502309885,6.396
1654857073.0,5045295.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5045295.0,,,3,activity,work,-121.9652257,37.2980285,13.669
1654856793.0,5045295.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5045295.0,,,5,activity,atwork,-121.97577854280944,37.26908800703844,13.882
1654856797.0,5045295.0,1.0,DRIVEALONEFREE,6,leg,,,,
,5045295.0,,,7,activity,Work,-122.00383782921485,37.280227217924086,21.086
1654857077.0,5045295.0,1.0,DRIVEALONEFREE,8,leg,,,,
,5045295.0,,,9,activity,shopping,-121.91058041441397,37.31251504422466,21.496
1654857078.0,5045295.0,1.0,DRIVEALONEFREE,10,leg,,,,
,5045295.0,,,11,activity,shopping,-122.07207707600843,37.42861980014671,21.55
1654857079.0,5045295.0,1.0,DRIVEALONEFREE,12,leg,,,,
,5045295.0,,,13,activity,Home,-121.96320015496718,37.29839502309885,
,5045298.0,,,1,activity,Home,-121.9652257,37.2980285,8.198
1654857817.0,5045298.0,1.0,SHARED3FREE,2,leg,,,,
,5045298.0,,,3,activity,escort,-121.90176598510095,37.420447191437354,8.262
1654857821.0,5045298.0,1.0,SHARED3FREE,4,leg,,,,
,5045298.0,,,5,activity,Home,-121.9652257,37.2980285,9.002
1654858033.0,5045298.0,1.0,TNC_SINGLE,6,leg,,,,
,5045298.0,,,7,activity,social,-121.90826474859391,37.42105584805822,13.494
1654858037.0,5045298.0,1.0,TNC_SINGLE,8,leg,,,,
,5045298.0,,,9,activity,othdiscr,-121.88711376140681,37.43917861488086,13.912
1654858038.0,5045298.0,1.0,TNC_SHARED,10,leg,,,,
,5045298.0,,,11,activity,Home,-121.9652257,37.2980285,
,5049461.0,,,1,activity,Home,-121.9724398,37.2893666,11.876
1656223409.0,5049461.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5049461.0,,,3,activity,othdiscr,-121.97786422202017,37.29706770959636,13.737
1656223413.0,5049461.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5049461.0,,,5,activity,Home,-121.9724398,37.2893666,14.148
1656223281.0,5049461.0,1.0,DRIVEALONEFREE,6,leg,,,,
,5049461.0,,,7,activity,escort,-122.05613937409821,37.37921149194142,14.403
1656223285.0,5049461.0,1.0,DRIVEALONEFREE,8,leg,,,,
,5049461.0,,,9,activity,Home,-121.9724398,37.2893666,18.101
1656223289.0,5049461.0,1.0,SHARED3FREE,10,leg,,,,
,5049461.0,,,11,activity,escort,-121.9915084312582,37.36338014019953,18.485
1656223293.0,5049461.0,1.0,DRIVEALONEFREE,12,leg,,,,
,5049461.0,,,13,activity,Home,-121.9724398,37.2893666,
,5049462.0,,,1,activity,Home,-121.9724398,37.2893666,6.624
1656223849.0,5049462.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5049462.0,,,3,activity,work,-121.92859700048402,37.41007939125678,10.09
1656223853.0,5049462.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5049462.0,,,5,activity,escort,-121.8854869526427,37.29306918451128,10.461
1656223854.0,5049462.0,1.0,DRIVEALONEFREE,6,leg,,,,
,5049462.0,,,7,activity,Home,-121.9724398,37.2893666,
,5049463.0,,,1,activity,Home,-121.9724398,37.2893666,7.498
1656224113.0,5049463.0,1.0,SHARED3FREE,2,leg,,,,
,5049463.0,,,3,activity,school,-121.98127290284158,37.29601684158164,15.933
1656224117.0,5049463.0,1.0,SHARED3FREE,4,leg,,,,
,5049463.0,,,5,activity,Home,-121.9724398,37.2893666,
,5049464.0,,,1,activity,Home,-121.9724398,37.2893666,8.302
1656224441.0,5049464.0,1.0,SHARED3FREE,2,leg,,,,
,5049464.0,,,3,activity,school,-121.9390188011106,37.2707640682749,18.34
1656224445.0,5049464.0,1.0,SHARED3FREE,4,leg,,,,
,5049464.0,,,5,activity,othdiscr,-121.94552579407703,37.25094087173766,18.571
1656224446.0,5049464.0,1.0,SHARED3FREE,6,leg,,,,
,5049464.0,,,7,activity,Home,-121.9724398,37.2893666,
,5053985.0,,,1,activity,Home,-121.9735588,37.27035120000001,13.206
1657707281.0,5053985.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5053985.0,,,3,activity,othdiscr,-122.11733875851586,37.390305475683924,17.167
1657707285.0,5053985.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5053985.0,,,5,activity,social,-122.03025101926535,37.32785138640195,17.343
1657707286.0,5053985.0,1.0,DRIVEALONEFREE,6,leg,,,,
,5053985.0,,,7,activity,Home,-121.9735588,37.27035120000001,
,5053986.0,,,1,activity,Home,-121.9735588,37.27035120000001,16.328
1657707657.0,5053986.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5053986.0,,,3,activity,social,-121.99837061047103,37.278920887619215,16.721
1657707658.0,5053986.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5053986.0,,,5,activity,univ,-122.02568637688267,37.26100562616349,16.977
1657707661.0,5053986.0,1.0,DRIVEALONEFREE,6,leg,,,,
,5053986.0,,,7,activity,Home,-121.9735588,37.27035120000001,
,5053987.0,,,1,activity,Home,-121.9735588,37.27035120000001,7.803
1657707985.0,5053987.0,1.0,BIKE,2,leg,,,,
,5053987.0,,,3,activity,school,-121.96921448562524,37.30077152518412,11.109
1657707989.0,5053987.0,1.0,BIKE,4,leg,,,,
,5053987.0,,,5,activity,Home,-121.9735588,37.27035120000001,
,5053988.0,,,1,activity,Home,-121.98335796406448,37.269182220814955,8.349
1657708377.0,5053988.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5053988.0,,,3,activity,work,-121.9735588,37.27035120000001,11.083
1657708097.0,5053988.0,1.0,SHARED3FREE,4,leg,,,,
,5053988.0,,,5,activity,escort,-122.4715002110795,37.52653745317573,11.222
1657708098.0,5053988.0,1.0,SHARED3FREE,6,leg,,,,
,5053988.0,,,7,activity,atwork,-122.39869040209712,37.54726180322521,11.946
1657708101.0,5053988.0,1.0,SHARED3FREE,8,leg,,,,
,5053988.0,,,9,activity,Work,-122.40429464577579,37.51376905805988,16.018
1657708381.0,5053988.0,1.0,DRIVEALONEFREE,10,leg,,,,
,5053988.0,,,11,activity,Home,-121.98335796406448,37.269182220814955,
,5053989.0,,,1,activity,Home,-121.9735588,37.27035120000001,8.636
1657708705.0,5053989.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5053989.0,,,3,activity,work,-122.00952619141839,37.25190433101233,10.972
1657708706.0,5053989.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5053989.0,,,5,activity,work,-121.97139027561279,37.389230678268554,16.719
1657708709.0,5053989.0,1.0,DRIVEALONEFREE,6,leg,,,,
,5053989.0,,,7,activity,othmaint,-121.83784153119329,37.34586059902052,21.854
1657708710.0,5053989.0,1.0,DRIVEALONEFREE,8,leg,,,,
,5053989.0,,,9,activity,Home,-121.9735588,37.27035120000001,
,5056387.0,,,1,activity,Home,-121.9624089,37.2773057,8.116
1658495009.0,5056387.0,1.0,SHARED3FREE,2,leg,,,,
,5056387.0,,,3,activity,escort,-121.96076740636299,37.23089028495082,9.629
1658495013.0,5056387.0,1.0,SHARED3FREE,4,leg,,,,
,5056387.0,,,5,activity,Home,-121.9624089,37.2773057,13.232
1658495017.0,5056387.0,1.0,DRIVEALONEFREE,6,leg,,,,
,5056387.0,,,7,activity,escort,-121.99280091693603,37.27538480444286,13.937
1658495021.0,5056387.0,1.0,SHARED2FREE,8,leg,,,,
,5056387.0,,,9,activity,othmaint,-121.98250483596672,37.25382004066192,13.939
1658495022.0,5056387.0,1.0,SHARED2FREE,10,leg,,,,
,5056387.0,,,11,activity,Home,-121.9624089,37.2773057,17.609
1658495201.0,5056387.0,1.0,DRIVEALONEFREE,12,leg,,,,
,5056387.0,,,13,activity,shopping,-121.92012257849834,37.26759927074173,17.714
1658495205.0,5056387.0,1.0,DRIVEALONEFREE,14,leg,,,,
,5056387.0,,,15,activity,shopping,-121.8964908403317,37.26199222650633,17.802
1658495206.0,5056387.0,1.0,DRIVEALONEFREE,16,leg,,,,
,5056387.0,,,17,activity,Home,-121.9624089,37.2773057,18.874
1658495025.0,5056387.0,1.0,DRIVEALONEFREE,18,leg,,,,
,5056387.0,,,19,activity,escort,-121.9270851956602,37.29624686902907,19.562
1658495029.0,5056387.0,1.0,SHARED3FREE,20,leg,,,,
,5056387.0,,,21,activity,Home,-121.9624089,37.2773057,
,5056388.0,,,1,activity,Home,-121.9624089,37.2773057,8.711
1658495529.0,5056388.0,1.0,TNC_SHARED,2,leg,,,,
,5056388.0,,,3,activity,shopping,-121.98540163783774,37.26404800755371,12.112
1658495533.0,5056388.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5056388.0,,,5,activity,Home,-121.9624089,37.2773057,
,5072970.0,,,1,activity,Home,-121.9331363,37.2442162,9.03
1663934233.0,5072970.0,1.0,SHARED2FREE,2,leg,,,,
,5072970.0,,,3,activity,escort,-121.95706368971477,37.25115411068441,9.264
1663934237.0,5072970.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5072970.0,,,5,activity,Home,-121.9331363,37.2442162,
,5073220.0,,,1,activity,Home,-121.932216,37.2417969,7.401
1664016473.0,5073220.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5073220.0,,,3,activity,work,-121.97533116084132,37.23029031640888,17.599
1664016477.0,5073220.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5073220.0,,,5,activity,Home,-121.932216,37.2417969,20.357
1664016593.0,5073220.0,3.0,SHARED3FREE,6,leg,,,,
,5073220.0,,,7,activity,eatout,-121.88764348560784,37.31076239979388,23.109
1664016597.0,5073220.0,3.0,SHARED3FREE,8,leg,,,,
,5073220.0,,,9,activity,Home,-121.932216,37.2417969,
,5073221.0,,,1,activity,Home,-121.93227157664349,37.240638175642495,7.297
1664016801.0,5073221.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5073221.0,,,3,activity,work,-121.932216,37.2417969,11.435
1664016521.0,5073221.0,1.0,SHARED2FREE,4,leg,,,,
,5073221.0,,,5,activity,atwork,-121.89249493851086,37.68152178023858,13.233
1664016525.0,5073221.0,1.0,SHARED2FREE,6,leg,,,,
,5073221.0,,,7,activity,Work,-121.89171635649261,37.6990020567064,19.017
1664016805.0,5073221.0,1.0,DRIVEALONEFREE,8,leg,,,,
,5073221.0,,,9,activity,Home,-121.93227157664349,37.240638175642495,
,5073223.0,,,1,activity,Home,-121.932216,37.2417969,14.818
1664017457.0,5073223.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5073223.0,,,3,activity,work,-121.9745401865121,37.273812610997716,19.89
1664017461.0,5073223.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5073223.0,,,5,activity,Home,-121.932216,37.2417969,
,5073224.0,,,1,activity,Home,-121.932216,37.2417969,8.773
1664017673.0,5073224.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5073224.0,,,3,activity,othdiscr,-121.95549042587847,37.280649787007114,11.595
1664017677.0,5073224.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5073224.0,,,5,activity,Home,-121.932216,37.2417969,14.232
1664017737.0,5073224.0,1.0,SHARED2FREE,6,leg,,,,
,5073224.0,,,7,activity,shopping,-121.91829470413724,37.254233768561676,14.825
1664017741.0,5073224.0,1.0,SHARED2FREE,8,leg,,,,
,5073224.0,,,9,activity,Home,-121.932216,37.2417969,16.144
1664017761.0,5073224.0,1.0,DRIVEALONEFREE,10,leg,,,,
,5073224.0,,,11,activity,social,-122.21648259865098,37.370740313744875,17.518
1664017765.0,5073224.0,1.0,DRIVEALONEFREE,12,leg,,,,
,5073224.0,,,13,activity,Home,-121.932216,37.2417969,17.635
1664017681.0,5073224.0,1.0,DRIVEALONEFREE,14,leg,,,,
,5073224.0,,,15,activity,othdiscr,-122.00592995040876,37.30557906041621,18.032
1664017685.0,5073224.0,1.0,DRIVEALONEFREE,16,leg,,,,
,5073224.0,,,17,activity,Home,-121.932216,37.2417969,
,5083688.0,,,1,activity,Home,-121.9346519,37.2380579,9.146
1667449801.0,5083688.0,2.0,SHARED2FREE,2,leg,,,,
,5083688.0,,,3,activity,othmaint,-122.14378689293216,37.40730964225205,11.142
1667449805.0,5083688.0,2.0,SHARED3FREE,4,leg,,,,
,5083688.0,,,5,activity,escort,-122.03488556287043,37.32502915347387,11.46
1667449806.0,5083688.0,2.0,SHARED3FREE,6,leg,,,,
,5083688.0,,,7,activity,Home,-121.9346519,37.2380579,
,5083689.0,,,1,activity,Home,-121.9346519,37.2380579,9.414
1667450193.0,5083689.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5083689.0,,,3,activity,othdiscr,-122.01633726868086,37.22570287084711,15.044
1667450197.0,5083689.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5083689.0,,,5,activity,Home,-121.9346519,37.2380579,
,5083690.0,,,1,activity,Home,-121.92353214256784,37.240526026214226,11.596
1667450633.0,5083690.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5083690.0,,,3,activity,social,-121.90216429253775,37.25007551179259,12.791
1667450634.0,5083690.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5083690.0,,,5,activity,work,-121.9346519,37.2380579,13.103
1667450353.0,5083690.0,1.0,SHARED2FREE,6,leg,,,,
,5083690.0,,,7,activity,atwork,-121.94088851736296,37.320140821694736,13.209
1667450357.0,5083690.0,1.0,SHARED3FREE,8,leg,,,,
,5083690.0,,,9,activity,Work,-121.93271074071318,37.3311340395069,17.61
1667450637.0,5083690.0,1.0,DRIVEALONEFREE,10,leg,,,,
,5083690.0,,,11,activity,Home,-121.92353214256784,37.240526026214226,
,5085234.0,,,1,activity,Home,-121.9230219,37.2414108,7.329
1667957065.0,5085234.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5085234.0,,,3,activity,work,-121.91816045094404,37.27809283381805,16.97
1667957069.0,5085234.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5085234.0,,,5,activity,Home,-121.9230219,37.2414108,
,5085237.0,,,1,activity,Home,-121.9230219,37.2414108,8.27
1667957985.0,5085237.0,1.0,SHARED2FREE,2,leg,,,,
,5085237.0,,,3,activity,school,-121.89334940224198,37.23534229798763,18.118
1667957989.0,5085237.0,1.0,SHARED2FREE,4,leg,,,,
,5085237.0,,,5,activity,Home,-121.9230219,37.2414108,
,5085238.0,,,1,activity,Home,-121.92947078134608,37.237609895721626,8.95
1667958377.0,5085238.0,1.0,DRIVEALONEFREE,2,leg,,,,
,5085238.0,,,3,activity,work,-121.9230219,37.2414108,12.468
1667958097.0,5085238.0,1.0,DRIVEALONEFREE,4,leg,,,,
,5085238.0,,,5,activity,atwork,-121.7975845626404,37.24691741812768,13.388
1667958101.0,5085238.0,1.0,DRIVEALONEFREE,6,leg,,,,
,5085238.0,,,7,activity,Work,-121.80304978548173,37.248363486018626,18.835
1667958381.0,5085238.0,1.0,DRIVEALONEFREE,8,leg,,,,
,5085238.0,,,9,activity,Home,-121.92947078134608,37.237609895721626,
,5087077.0,,,1,activity,Home,-121.9071486,37.2351807,6.552
1668561457.0,5087077.0,1.0,BIKE,2,leg,,,,
,5087077.0,,,3,activity,othdiscr,-121.9666746206621,37.23509717944472,6.607
1668561461.0,5087077.0,1.0,BIKE,4,leg,,,,
,5087077.0,,,5,activity,Home,-121.9071486,37.2351807,10.488
1668561481.0,5087077.0,1.0,DRIVEALONEFREE,6,leg,,,,
,5087077.0,,,7,activity,othmaint,-121.79431179947673,37.29786198298768,10.777
1668561485.0,5087077.0,1.0,DRIVEALONEFREE,8,leg,,,,
,5087077.0,,,9,activity,Home,-121.9071486,37.2351807,11.09
1668561425.0,5087077.0,2.0,SHARED2FREE,10,leg,,,,
,5087077.0,,,11,activity,social,-121.98685407935965,37.23166422451699,18.145
1668561429.0,5087077.0,2.0,TNC_SHARED,12,leg,,,,
,5087077.0,,,13,activity,Home,-121.9071486,37.2351807,18.345
1668561521.0,5087077.0,1.0,DRIVEALONEFREE,14,leg,,,,
,5087077.0,,,15,activity,social,-121.92340153381492,37.25715907511944,18.381
1668561522.0,5087077.0,1.0,DRIVEALONEFREE,16,leg,,,,
,5087077.0,,,17,activity,othdiscr,-121.88653571592543,37.28753248454689,18.472
1668561523.0,5087077.0,1.0,DRIVEALONEFREE,18,leg,,,,
,5087077.0,,,19,activity,shopping,-121.92121537063332,37.29738330633254,18.569
1668561525.0,5087077.0,1.0,DRIVEALONEFREE,20,leg,,,,
,5087077.0,,,21,activity,Home,-121.9071486,37.2351807,
,5087080.0,,,1,activity,Home,-121.9071486,37.2351807,7.201
